date,open,high,low,close,volume
18/11/2025,269.738,270.457,265.072,267.19,45634601
19/11/2025,265.282,271.956,265.252,268.309,40386704
20/11/2025,270.577,275.172,265.671,266.001,45780762
21/11/2025,265.701,273.074,265.422,271.236,58975616
24/11/2025,270.647,276.741,270.647,275.662,65524498
25/11/2025,275.013,280.118,274.993,276.711,46870347
26/11/2025,276.701,279.269,276.371,277.29,33400143
28/11/2025,277.001,278.739,275.732,278.589,20116775
1/12/2025,277.75,283.155,275.882,282.835,46544140
2/12/2025,282.736,287.131,282.366,285.922,53619335
3/12/2025,285.932,288.35,283.035,283.884,43498004
4/12/2025,283.834,284.464,278.33,280.438,43947979
5/12/2025,280.278,280.877,277.79,278.519,47221617
8/12/2025,277.87,279.409,275.892,277.63,38176076
9/12/2025,277.9,279.768,276.661,276.921,32163207
10/12/2025,277.49,279.488,276.182,278.519,33007416
11/12/2025,278.839,279.329,273.554,277.77,33216920
12/12/2025,277.64,278.959,276.561,278.02,39495950
15/12/2025,279.888,279.888,272.585,273.854,50361966
16/12/2025,272.565,275.242,271.536,274.353,37613407
17/12/2025,274.753,275.902,271.386,271.586,50091833
18/12/2025,273.354,273.374,266.7,271.935,51582425
19/12/2025,271.896,274.343,269.648,273.414,144496812
22/12/2025,272.605,273.624,270.257,270.717,36537613
23/12/2025,270.587,272.245,269.308,272.105,29614291
24/12/2025,272.085,275.172,271.945,273.554,17893854
26/12/2025,273.904,275.113,272.605,273.144,21501679
29/12/2025,272.435,274.103,272.095,273.504,23693032
30/12/2025,272.555,273.824,272.025,272.825,22118902
31/12/2025,272.805,273.424,271.496,271.606,27268089
